Symbol,Side,SL,TP,Open Time,Open Price,Close Time,Close Price,PnL,Lots,Gain,Day of the week,Session,RR Ratio,Pips,Hour_Decimal,Losing_Streak,Equity_Curve,Equity_Curve_Delayed,Drawdown_State,Lot_Deviation,Prev_Close_Time,Revenge_Timer,Is_High_Risk,Real_Equity,Shadow_Equity
GBPUSD,SELL,1.28816,1.28625,2025-08-16 08:03:00,1.28786,2025-08-16 08:04:00,1.28816,-160.0,20.0,-0.26,Saturday,Asia,1.0,-3.0,8.05,0,125725.86,125885.86,10.023596621424682,0.0,2025-08-16 08:04:00,-1.0,1,125725.85999999999,164828.09999999998
EUROUSD,SELL,1.09866,1.09766,2025-08-16 08:03:00,1.0984,2025-08-16 08:04:00,1.09866,100.0,20.0,0.0,Saturday,Asia,1.0,-2.6,8.05,1,125825.86,125725.86,10.137955966791763,0.0,2025-08-16 08:04:00,-1.0,0,125825.85999999999,164828.09999999998
GBPUSD,SELL,1.28832,1.28703,2025-08-16 08:04:00,1.28809,2025-08-16 08:05:00,1.28832,-20.0,20.0,-0.12,Saturday,Asia,1.0,-2.3,8.066666666666666,0,125805.86,125825.86,10.066481375937336,0.0,2025-08-16 08:04:00,0.0,1,125805.85999999999,164808.09999999998
GBPUSD,SELL,1.28832,1.28703,2025-08-16 08:04:00,1.28809,2025-08-16 08:05:00,1.28832,-20.0,20.0,-0.12,Friday,LND,4.61,-0.1,8.066666666666666,1,125785.86,125805.86,10.080776294108222,0.0,2025-08-16 08:05:00,-1.0,1,125785.85999999999,164808.09999999998
GBPUSD,SELL,1.29649,1.29564,2025-08-19 08:24:00,1.29619,2025-08-19 08:25:00,1.29649,-480.0,20.0,-0.58,Monday,LND,1.83,-2.4,8.4,2,125305.86,125785.86,10.095071212279107,0.0,2025-08-16 08:05:00,4339.0,1,125305.85999999999,164328.09999999998
GBPUSD,SELL,1.29505,1.29433,2025-08-19 14:15:00,1.29475,2025-08-19 14:16:00,1.29505,-100.0,20.0,-0.2,Monday,NY,1.4,-0.5,14.25,3,125205.86,125305.86,10.438149248380352,0.0,2025-08-19 08:25:00,350.0,1,125205.85999999999,164328.09999999998
GBPUSD,SELL,1.29513,1.29433,2025-08-19 14:20:00,1.29483,2025-08-19 14:21:00,1.29513,-740.0,20.0,-0.84,Monday,NY,1.67,-3.7,14.333333333333334,4,124465.86,125205.86,10.509623839234777,0.0,2025-08-19 14:16:00,4.0,1,124465.85999999999,164328.09999999998
GBPUSD,SELL,1.30279,1.30234,2025-08-21 10:21:00,1.30249,2025-08-21 10:22:00,1.30279,-780.0,20.0,-0.88,Wednesday,LND,0.0,-3.9,10.35,5,123685.86,124465.86,11.038535811557528,0.0,2025-08-19 14:21:00,2640.0,1,123685.85999999999,164328.09999999998
GBPUSD,SELL,1.30299,1.30206,2025-08-21 10:25:00,1.30269,2025-08-21 10:26:00,1.30299,-500.0,20.0,-0.6,Wednesday,LND,1.94,-2.5,10.416666666666666,6,123185.86,123685.86,11.596037620222049,0.0,2025-08-21 10:22:00,3.0,1,123185.85999999999,164328.09999999998
GBPUSD,SELL,1.30294,1.30104,2025-08-21 10:27:00,1.30264,2025-08-21 10:28:00,1.30294,-480.0,20.0,-0.58,Wednesday,LND,0.0,-2.4,10.45,7,122705.86,123185.86,11.953410574494178,0.0,2025-08-21 10:26:00,1.0,1,122705.85999999999,164328.09999999998
GBPUSD,SELL,1.30293,1.30206,2025-08-21 10:36:00,1.30263,2025-08-21 10:37:00,1.30293,-520.0,20.0,-0.62,Wednesday,LND,1.87,-2.6,10.6,8,122185.86,122705.86,12.296488610595423,0.0,2025-08-21 10:28:00,8.0,1,122185.85999999999,164328.09999999998
GBPUSD,SELL,1.30292,1.30206,2025-08-21 10:36:00,1.30262,2025-08-21 10:37:00,1.30292,-540.0,20.0,-0.64,Wednesday,LND,1.87,-2.7,10.6,9,121645.86,122185.86,12.668156483038437,0.0,2025-08-21 10:37:00,-1.0,1,121645.85999999999,164328.09999999998
GBPUSD,SELL,1.31233,1.30764,2025-08-23 08:55:00,1.31192,2025-08-23 08:56:00,1.31233,-800.0,20.0,-0.9,Friday,LND,0.0,-4.0,8.916666666666666,10,120845.86,121645.86,13.054119273652336,0.0,2025-08-21 10:37:00,2778.0,1,120845.85999999999,164328.09999999998
GBPUSD,SELL,1.3123,1.3104,2025-08-23 08:56:00,1.312,2025-08-23 08:57:00,1.3123,-680.0,20.0,-0.78,Friday,LND,0.0,-3.4,8.933333333333334,11,120165.86,120845.86,13.625916000487745,0.0,2025-08-23 08:56:00,0.0,1,120165.85999999999,164328.09999999998
GBPUSD,BUY,1.3117,1.31316,2025-08-23 09:38:00,1.312,2025-08-23 09:39:00,1.3117,2320.0,20.0,2.22,Friday,LND,3.87,11.6,9.633333333333333,12,122485.86,120165.86,14.11194321829784,0.0,2025-08-23 08:57:00,41.0,0,122485.85999999999,166648.09999999998
GBPUSD,SELL,1.3125,1.31066,2025-08-23 12:26:00,1.3122,2025-08-23 12:27:00,1.3125,-480.0,20.0,-0.58,Friday,LND,0.0,-2.4,12.433333333333334,0,122005.86,122485.86,12.45373271047516,0.0,2025-08-23 09:39:00,167.0,1,122005.85999999999,166648.09999999998
GBPUSD,SELL,1.31264,1.31084,2025-08-23 12:27:00,1.31237,2025-08-23 12:28:00,1.31264,-640.0,20.0,-0.74,Friday,LND,0.0,-3.2,12.45,1,121365.86,122005.86,12.796810746576403,0.0,2025-08-23 12:27:00,0.0,1,121365.85999999999,166648.09999999998
GBPUSD,SELL,1.31999,1.31745,2025-08-26 10:30:00,1.31969,2025-08-26 10:31:00,1.31999,-540.0,20.0,-0.64,Monday,LND,4.23,-2.7,10.5,2,120825.86,121365.86,13.254248128044729,0.0,2025-08-23 12:28:00,4202.0,1,120825.85999999999,166108.09999999998
EUROUSD,SELL,1.11714,1.11586,2025-08-27 15:39:00,1.11684,2025-08-27 15:40:00,1.11684,0.0,20.0,-0.1,Tuesday,NY,3.27,0.0,15.65,3,120825.86,120825.86,13.64021091865863,0.0,2025-08-26 10:31:00,1748.0,0,120825.85999999999,166108.09999999998
EUROUSD,SELL,1.11703,1.11513,2025-08-27 15:42:00,1.11673,2025-08-27 15:43:00,1.11703,-700.0,20.0,-0.8,Tuesday,NY,0.0,-3.5,15.7,0,120125.86,120825.86,13.64021091865863,0.0,2025-08-27 15:40:00,2.0,1,120125.85999999999,166108.09999999998
EUROUSD,SELL,1.11702,1.11513,2025-08-27 15:42:00,1.11672,2025-08-27 15:43:00,1.11702,-740.0,20.0,-0.84,Tuesday,NY,0.0,-3.7,15.7,1,119385.86,120125.86,14.14053305463961,0.0,2025-08-27 15:43:00,-1.0,1,119385.85999999999,166108.09999999998
GBPUSD,SELL,1.32409,1.32232,2025-08-27 15:49:00,1.32379,2025-08-27 15:50:00,1.32409,-380.0,20.0,-0.48,Tuesday,NY,4.9,-1.9,15.816666666666666,2,119005.86,119385.86,14.66944502696236,0.0,2025-08-27 15:43:00,6.0,1,119005.85999999999,166108.09999999998
GBPUSD,BUY,1.32331,1.32714,2025-08-28 10:30:00,1.32366,2025-08-28 10:31:00,1.32331,-720.0,20.0,-0.82,Wednesday,LND,0.0,-3.6,10.5,3,118285.86,119005.86,14.941048472209179,0.0,2025-08-27 15:50:00,1120.0,1,118285.85999999999,166108.09999999998
GBPUSD,BUY,1.31821,1.32011,2025-08-30 10:31:00,1.31851,2025-08-30 10:32:00,1.31821,-320.0,20.0,-0.42,Friday,LND,0.0,-1.6,10.516666666666667,4,117965.86,118285.86,15.455665526361045,0.0,2025-08-28 10:31:00,2880.0,1,117965.85999999999,166108.09999999998
GBPUSD,BUY,1.31366,1.31556,2025-09-02 15:28:00,1.31396,2025-09-02 15:29:00,1.31366,-720.0,20.0,-0.82,Monday,NY,5.33,-3.6,15.466666666666667,5,117245.86,117965.86,15.684384217095209,0.0,2025-08-30 10:32:00,4616.0,1,117245.85999999999,165388.09999999998
GBPUSD,BUY,1.31099,1.31555,2025-09-04 13:40:00,1.31129,2025-09-04 13:41:00,1.31555,4886.0,20.0,4.79,Wednesday,NY,8.13,24.4,13.666666666666666,6,122131.86,117245.86,16.199001271247074,0.0,2025-09-02 15:29:00,2771.0,0,122131.85999999999,170274.09999999998
GBPUSD,SELL,1.31749,1.31661,2025-09-06 11:08:00,1.31723,2025-09-06 11:09:00,1.31749,-520.0,20.0,-0.62,Friday,LND,0.0,-2.6,11.133333333333333,0,121611.86,122131.86,12.706752762099827,0.0,2025-09-04 13:41:00,2727.0,1,121611.85999999999,170274.09999999998
GBPUSD,BUY,1.30918,1.31008,2025-09-09 14:33:00,1.30918,2025-09-09 14:34:00,1.30889,-480.0,20.0,-0.58,Monday,NY,0.0,-2.4,14.55,1,121131.86,121611.86,13.078420634542843,0.0,2025-09-06 11:09:00,4524.0,1,121131.85999999999,170274.09999999998
GBPUSD,BUY,1.30826,1.31166,2025-09-11 10:59:00,1.30866,2025-09-11 11:00:00,1.30826,-660.0,20.0,-0.76,Wednesday,LND,0.0,-3.3,10.983333333333333,2,120471.86,121131.86,13.421498670644086,0.0,2025-09-09 14:34:00,2665.0,1,120471.85999999999,170274.09999999998
GBPUSD,BUY,1.30407,1.30597,2025-09-12 13:16:00,1.30437,2025-09-12 13:17:00,1.30407,-600.0,20.0,-0.7,Thursday,NY,0.0,-3.0,13.266666666666667,3,119871.86,120471.86,13.893230970283296,0.0,2025-09-11 11:00:00,1576.0,1,119871.85999999999,170274.09999999998
GBPUSD,SELL,1.32264,1.31634,2025-09-17 10:37:00,1.32234,2025-09-17 10:37:00,1.32234,0.0,20.0,-0.1,Tuesday,LND,0.0,0.0,10.616666666666667,4,119871.86,119871.86,14.322078515409853,0.0,2025-09-12 13:17:00,7040.0,0,119871.85999999999,170274.09999999998
GBPUSD,BUY,1.32174,1.32355,2025-09-17 11:24:00,1.32201,2025-09-17 11:24:00,1.32201,-2.7,20.0,-0.64,Tuesday,LND,0.0,-2.7,11.4,0,119869.16,119871.86,14.322078515409853,0.0,2025-09-17 10:37:00,47.0,1,119869.15999999999,170274.09999999998
GBPUSD,SELL,1.32577,1.32387,2025-09-19 09:26:00,1.32547,2025-09-19 09:26:00,1.32547,-3.0,20.0,-0.7,Thursday,LND,0.0,-3.0,9.433333333333334,1,119866.16,119869.16,14.32400832936292,0.0,2025-09-17 11:24:00,2762.0,1,119866.15999999999,170274.09999999998
GBPUSD,BUY,1.32964,1.33149,2025-09-20 10:32:00,1.32994,2025-09-20 10:32:00,1.32994,-2.6,20.0,-0.62,Friday,LND,0.0,-2.6,10.533333333333333,2,119863.56,119866.16,14.32615256708855,0.0,2025-09-19 09:26:00,1506.0,1,119863.55999999998,170274.09999999998
GBPUSD,BUY,1.33487,1.3368,2025-09-24 09:02:00,1.33517,2025-09-24 09:03:00,1.33621,-640.0,20.0,3.16,Wednesday,London,4.07,10.4,9.033333333333333,3,119223.56,119863.56,14.328010906450771,0.0,2025-09-20 10:32:00,5670.0,1,119223.55999999998,169634.09999999998
GBPUSD,BUY,1.33487,1.3368,2025-09-24 09:02:00,1.33517,2025-09-24 09:03:00,1.33621,-640.0,20.0,3.16,Wednesday,London,4.07,10.4,9.033333333333333,4,118583.56,119223.56,14.785448287919097,0.0,2025-09-24 09:03:00,-1.0,1,118583.55999999998,169634.09999999998
GBPUSD,BUY,1.33487,1.3368,2025-09-24 09:02:00,1.33517,2025-09-24 09:02:00,1.33517,16.3,20.0,3.16,Tuesday,LND,5.43,16.3,9.033333333333333,5,118599.86,118583.56,15.242885669387421,0.0,2025-09-24 09:03:00,-1.0,0,118599.85999999999,169634.09999999998
GBPUSD,BUY,1.33769,1.33955,2025-09-25 09:43:00,1.33805,2025-09-25 09:44:00,1.33769,-1440.0,40.0,-1.64,Thursday,London,6.41,3.6,9.716666666666667,0,117159.86,118599.86,15.231235311078148,20000.0,2025-09-24 09:02:00,1481.0,1,117159.85999999999,169634.09999999998
GBPUSD,BUY,1.33769,1.33955,2025-09-25 09:43:00,1.33805,2025-09-25 09:43:00,1.33805,-3.6,40.0,-1.64,Wednesday,LND,0.0,-3.6,9.716666666666667,1,117156.26000000001,117159.86,16.26046941938188,4.24852915724961,2025-09-25 09:44:00,-1.0,1,117156.25999999998,169634.09999999998
GBPUSD,BUY,1.33769,1.33949,2025-09-25 09:55:00,1.33796,2025-09-25 09:56:00,1.33769,-540.0,20.0,-0.64,Thursday,London,4.0,-2.7,9.916666666666666,2,116616.26000000001,117156.26000000001,16.263042504652645,-0.32489314482696596,2025-09-25 09:43:00,12.0,1,116616.25999999998,169634.09999999998
GBPUSD,BUY,1.33769,1.33949,2025-09-25 09:55:00,1.33796,2025-09-25 09:56:00,1.33769,-540.0,20.0,-0.64,Thursday,London,4.0,-2.7,9.916666666666666,3,116076.26000000001,116616.26000000001,16.649005295266544,-0.32489314482696596,2025-09-25 09:56:00,-1.0,1,116076.25999999998,169634.09999999998
GBPUSD,BUY,1.33769,1.33949,2025-09-25 09:55:00,1.33796,2025-09-25 09:55:00,1.33796,-2.7,20.0,-0.64,Wednesday,LND,0.0,-2.7,9.916666666666666,4,116073.56,116076.26000000001,17.034968085880443,-0.32489314482696596,2025-09-25 09:56:00,-1.0,1,116073.55999999998,169634.09999999998
GBPUSD,BUY,1.3377,1.33949,2025-09-25 10:09:00,1.33796,2025-09-25 10:10:00,1.3377,-520.0,20.0,-0.62,Thursday,London,3.97,-2.6,10.15,5,115553.56,116073.56,17.036897899833512,-0.32489314482696596,2025-09-25 09:55:00,14.0,1,115553.55999999998,169634.09999999998
GBPUSD,BUY,1.3377,1.33949,2025-09-25 10:09:00,1.33796,2025-09-25 10:10:00,1.3377,-520.0,20.0,-0.62,Thursday,London,3.97,-2.6,10.15,6,115033.56,115553.56,17.408565772276525,-0.32489314482696596,2025-09-25 10:10:00,-1.0,1,115033.55999999998,169634.09999999998
GBPUSD,BUY,1.3377,1.33949,2025-09-25 10:09:00,1.33796,2025-09-25 10:09:00,1.33796,-2.6,20.0,-0.62,Wednesday,LND,0.0,-2.6,10.15,7,115030.96,115033.56,17.78023364471954,-0.32489314482696596,2025-09-25 10:10:00,-1.0,1,115030.95999999998,169634.09999999998
GBPUSD,BUY,1.33705,1.33807,2025-09-27 09:43:00,1.33735,2025-09-27 09:44:00,1.33705,-600.0,20.0,-0.7,Saturday,London,0.69,-3.0,9.716666666666667,8,114430.96,115030.96,17.782091984081756,-0.32489314482696596,2025-09-25 10:09:00,2854.0,1,114430.95999999998,169634.09999999998
GBPUSD,BUY,1.33705,1.33807,2025-09-27 09:43:00,1.33735,2025-09-27 09:44:00,1.33705,-600.0,20.0,-0.7,Saturday,London,0.69,-3.0,9.716666666666667,9,113830.96,114430.96,18.210939529208314,-0.32489314482696596,2025-09-27 09:44:00,-1.0,1,113830.95999999998,169634.09999999998
GBPUSD,BUY,1.33705,1.33807,2025-09-27 09:43:00,1.33735,2025-09-27 09:43:00,1.33735,-3.0,20.0,-0.7,Friday,LND,0.0,-3.0,9.716666666666667,10,113827.96,113830.96,18.63978707433487,-0.32489314482696596,2025-09-27 09:44:00,-1.0,1,113827.95999999998,169634.09999999998
GBPUSD,BUY,1.33684,1.33834,2025-09-27 09:45:00,1.33711,2025-09-27 09:46:00,1.33684,-500.0,20.0,-0.6,Saturday,London,1.47,-2.7,9.75,11,113327.96,113827.96,18.641931312060503,-0.32489314482696596,2025-09-27 09:43:00,2.0,1,113327.95999999998,169634.09999999998
GBPUSD,BUY,1.33684,1.33834,2025-09-27 09:45:00,1.33711,2025-09-27 09:45:00,1.33711,-2.5,20.0,-0.6,Friday,LND,0.0,-2.5,9.75,12,113325.46,113327.96,18.999304266332633,-0.32489314482696596,2025-09-27 09:46:00,-1.0,1,113325.45999999998,169634.09999999998
GBPUSD,BUY,1.33684,1.33834,2025-09-27 09:45:00,1.33711,2025-09-27 09:46:00,1.33684,-500.0,20.0,-0.6,Saturday,London,1.47,-2.7,9.75,13,112825.46,113325.46,19.00109113110399,-0.32489314482696596,2025-09-27 09:45:00,0.0,1,112825.45999999998,169634.09999999998
GBPUSD,BUY,1.33684,1.33927,2025-09-27 09:47:00,1.33714,2025-09-27 09:48:00,1.33927,4260.0,20.0,4.16,Saturday,London,3.31,21.3,9.783333333333333,14,117085.45999999999,112825.46,19.35846408537612,-0.32489314482696596,2025-09-27 09:46:00,1.0,0,117085.45999999998,173894.09999999998
GBPUSD,BUY,1.33684,1.33927,2025-09-27 09:47:00,1.33714,2025-09-27 09:47:00,1.33714,21.3,20.0,4.16,Friday,LND,7.1,21.3,9.783333333333333,0,117106.76,117085.45999999999,16.31364651497758,-0.32489314482696596,2025-09-27 09:48:00,-1.0,0,117106.75999999998,173915.39999999997
GBPUSD,BUY,1.33684,1.33927,2025-09-27 09:47:00,1.33714,2025-09-27 09:48:00,1.33927,4260.0,20.0,4.16,Saturday,London,3.31,21.3,9.783333333333333,0,121366.76,117106.76,16.298422427125587,-0.32489314482696596,2025-09-27 09:47:00,0.0,0,121366.75999999998,178175.39999999997
GBPUSD,BUY,1.33694,1.34276,2025-09-27 09:55:00,1.33724,2025-09-27 09:55:00,1.33724,20.87,20.0,4.02,Friday,LND,6.87,20.87,9.916666666666666,0,121387.63,121366.76,13.253604856727044,-0.32489314482696596,2025-09-27 09:48:00,7.0,0,121387.62999999998,178196.26999999996
GBPUSD,BUY,1.33694,1.34276,2025-09-27 09:55:00,1.33724,2025-09-27 09:56:00,1.34276,4120.0,20.0,4.02,Saturday,London,6.11,55.2,9.916666666666666,0,125507.63,121387.63,13.23868810961573,-0.32489314482696596,2025-09-27 09:55:00,0.0,0,125507.62999999998,182316.26999999996
GBPUSD,SELL,1.33498,1.33308,2025-10-01 08:45:00,1.33468,2025-10-01 08:45:00,1.33468,0.0,20.0,-0.1,Tuesday,LND,36.0,0.0,8.75,0,125507.63,125507.63,10.293934966413383,-0.32489314482696596,2025-09-27 09:56:00,5689.0,0,125507.62999999998,182316.26999999996
GBPUSD,SELL,1.33498,1.33308,2025-10-01 08:45:00,1.33468,2025-10-01 08:45:00,1.33468,-0.1,20.0,-0.14,Tuesday,LND,36.0,-0.1,8.75,0,125507.53,125507.63,10.293934966413383,-0.32489314482696596,2025-10-01 08:45:00,0.0,1,125507.52999999997,182316.26999999996
GBPUSD,BUY,1.3284,1.3305,2025-10-02 09:03:00,1.3287,2025-10-02 09:03:00,1.3287,-3.0,20.0,-0.7,Wednesday,LND,6.0,-3.0,9.05,1,125504.53,125507.53,10.29400644100424,-0.22360679774997944,2025-10-01 08:45:00,1458.0,1,125504.52999999997,182313.26999999996
GBPUSD,BUY,1.3284,1.3305,2025-10-02 09:03:00,1.3287,2025-10-02 09:03:00,1.3287,-3.1,20.0,-0.72,Wednesday,LND,6.0,-3.1,9.05,2,125501.43,125504.53,10.296150678729875,0.0,2025-10-02 09:03:00,0.0,1,125501.42999999996,182313.26999999996
GBPUSD,BUY,1.32837,1.3305,2025-10-02 09:03:00,1.32867,2025-10-02 09:03:00,1.32867,-3.0,20.0,-0.7,Wednesday,LND,6.0,-3.0,9.05,3,125498.43,125501.43,10.298366391046367,0.0,2025-10-02 09:03:00,0.0,1,125498.42999999996,182313.26999999996
GBPUSD,BUY,1.32924,1.33114,2025-10-02 10:02:00,1.32954,2025-10-02 10:02:00,1.32954,-3.1,20.0,-0.72,Wednesday,LND,0.0,-3.1,10.033333333333333,4,125495.33,125498.43,10.300510628771999,0.0,2025-10-02 09:03:00,59.0,1,125495.32999999996,182313.26999999996
GBPUSD,BUY,1.32924,1.33114,2025-10-02 10:02:00,1.32954,2025-10-02 10:02:00,1.32954,-3.0,20.0,-0.7,Wednesday,LND,0.0,-3.0,10.033333333333333,5,125492.33,125495.33,10.30272634108849,0.0,2025-10-02 10:02:00,0.0,1,125492.32999999996,182313.26999999996
GBPUSD,BUY,1.32876,1.33051,2025-10-02 10:12:00,1.32904,2025-10-02 10:12:00,1.32904,-2.0,20.0,-0.5,Wednesday,LND,0.0,-2.0,10.2,6,125490.33,125492.33,10.304870578814123,0.0,2025-10-02 10:02:00,10.0,1,125490.32999999996,182313.26999999996
GBPUSD,BUY,1.32876,1.33051,2025-10-02 10:12:00,1.32904,2025-10-02 10:12:00,1.32904,-1.9,20.0,-0.48,Wednesday,LND,0.0,-1.9,10.2,7,125488.43,125490.33,10.306300070631211,0.0,2025-10-02 10:12:00,0.0,1,125488.42999999996,182313.26999999996
GBPUSD,BUY,1.32876,1.33051,2025-10-02 10:15:00,1.32904,2025-10-02 10:15:00,1.32904,-2.6,20.0,-0.62,Wednesday,LND,0.0,-2.6,10.25,8,125485.83,125488.43,10.307658087857442,0.0,2025-10-02 10:12:00,3.0,1,125485.82999999996,182313.26999999996
GBPUSD,BUY,1.31132,1.31263,2025-10-03 14:22:00,1.31162,2025-10-03 14:22:00,1.31162,-0.2,20.0,-0.16,Thursday,NY,3.37,-0.2,14.366666666666667,9,125485.63,125485.83,10.30951642721966,0.0,2025-10-02 10:15:00,1687.0,1,125485.62999999996,182313.06999999995
GBPUSD,BUY,1.31132,1.31263,2025-10-03 14:22:00,1.31162,2025-10-03 14:22:00,1.31162,0.0,20.0,-0.1,Thursday,NY,3.37,0.0,14.366666666666667,10,125485.63,125485.63,10.309659376401367,0.0,2025-10-03 14:22:00,0.0,0,125485.62999999996,182313.06999999995
GBPUSD,BUY,1.30828,1.30758,2025-10-09 10:32:00,1.30798,2025-10-09 10:33:00,1.30828,600.0,20.0,0.5,Wednesday,LND,1.33,-3.0,10.533333333333333,0,126085.63,125485.63,10.309659376401367,0.0,2025-10-03 14:22:00,8410.0,0,126085.62999999996,182913.06999999995
GBPUSD,BUY,1.30828,1.30758,2025-10-09 10:32:00,1.30798,2025-10-09 10:33:00,1.30828,620.0,20.0,0.52,Wednesday,LND,1.33,-3.1,10.533333333333333,0,126705.63,126085.63,9.880811831274812,0.0,2025-10-09 10:33:00,-1.0,0,126705.62999999996,183533.06999999995
GBPUSD,SELL,1.30817,1.30632,2025-10-09 10:40:00,1.30787,2025-10-09 10:41:00,1.30817,-620.0,20.0,-0.72,Wednesday,LND,0.0,-3.1,10.666666666666666,0,126085.63,126705.63,9.437669367977373,0.0,2025-10-09 10:33:00,7.0,1,126085.62999999996,183533.06999999995
GBPUSD,SELL,1.30817,1.30632,2025-10-09 10:40:00,1.30787,2025-10-09 10:41:00,1.30817,-600.0,20.0,-0.7,Wednesday,LND,0.0,-3.0,10.666666666666666,1,125485.63,126085.63,9.880811831274812,0.0,2025-10-09 10:41:00,-1.0,1,125485.62999999996,183533.06999999995
GBPUSD,SELL,1.30826,1.30636,2025-10-09 10:41:00,1.30805,2025-10-09 10:42:00,1.30826,-420.0,20.0,-0.52,Wednesday,LND,0.0,-2.1,10.683333333333334,2,125065.63,125485.63,10.309659376401367,0.0,2025-10-09 10:41:00,0.0,1,125065.62999999996,183533.06999999995
GBPUSD,SELL,1.29876,1.29686,2025-10-17 09:00:00,1.29846,2025-10-17 09:00:00,1.29876,-300.0,20.0,-0.7,Thursday,LND,0.0,-3.0,9.0,3,124765.63,125065.63,10.609852657989956,0.0,2025-10-09 10:42:00,11418.0,1,124765.62999999996,183533.06999999995
GBPUSD,SELL,1.29876,1.29686,2025-10-17 09:00:00,1.29846,2025-10-17 09:00:00,1.29876,-290.0,20.0,-0.68,Thursday,LND,0.0,-2.9,9.0,4,124475.63,124765.63,10.824276430553233,0.0,2025-10-17 09:00:00,0.0,1,124475.62999999996,183533.06999999995
GBPUSD,SELL,1.30637,1.30373,2025-10-18 08:18:00,1.30607,2025-10-18 08:18:00,1.30637,2340.0,20.0,4.58,Friday,LND,7.8,23.4,8.3,5,126815.63,124475.63,11.03155274403107,0.0,2025-10-17 09:00:00,1398.0,0,126815.62999999996,185873.06999999995
GBPUSD,SELL,1.30637,1.30484,2025-10-18 08:18:00,1.30607,2025-10-18 08:18:00,1.30637,1230.0,20.0,2.3,Friday,LND,4.1,12.3,8.3,0,128045.63,126815.63,9.359047318037504,0.0,2025-10-18 08:18:00,0.0,0,128045.62999999996,187103.06999999995
GBPUSD,SELL,1.30637,1.30484,2025-10-18 08:18:00,1.30607,2025-10-18 08:18:00,1.30637,1230.0,20.0,2.36,Friday,LND,4.1,12.3,8.3,0,129275.63,128045.63,8.479909850528065,0.0,2025-10-18 08:18:00,0.0,0,129275.62999999996,188333.06999999995
GBPUSD,SELL,1.30626,1.30375,2025-10-18 08:33:00,1.30596,2025-10-18 08:33:00,1.30626,2210.0,20.0,4.3,Friday,LND,7.37,22.1,8.55,0,131485.63,129275.63,7.600772383018628,0.0,2025-10-18 08:18:00,15.0,0,131485.62999999995,190543.06999999995
GBPUSD,SELL,1.30626,1.30486,2025-10-18 08:33:00,1.30596,2025-10-18 08:33:00,1.30626,1100.0,20.0,2.1,Friday,LND,3.67,11.0,8.55,0,132585.63,131485.63,6.021183925135827,0.0,2025-10-18 08:33:00,0.0,0,132585.62999999995,191643.06999999995
GBPUSD,BUY,1.30075,1.30265,2025-10-22 08:48:00,1.30105,2025-10-22 08:48:00,1.30075,-600.0,20.0,-0.7,Tuesday,LND,0.0,-3.0,8.8,0,131985.63,132585.63,5.234963425737143,0.0,2025-10-18 08:33:00,5775.0,1,131985.62999999995,191043.06999999995
GBPUSD,BUY,1.30064,1.30254,2025-10-22 08:59:00,1.30094,2025-10-22 08:59:00,1.30064,-600.0,20.0,-0.7,Tuesday,LND,0.0,-3.0,8.983333333333333,1,131385.63,131985.63,5.663810970863698,0.0,2025-10-22 08:48:00,11.0,1,131385.62999999995,191043.06999999995
GBPUSD,BUY,1.30064,1.30254,2025-10-22 08:59:00,1.30094,2025-10-22 08:59:00,1.30064,-580.0,20.0,-0.68,Tuesday,LND,0.0,2.9,8.983333333333333,2,130805.63,131385.63,6.092658515990252,0.0,2025-10-22 08:59:00,0.0,1,130805.62999999995,191043.06999999995
GBPUSD,SELL,1.29621,1.29422,2025-10-24 10:07:00,1.29581,2025-10-24 10:07:00,1.29621,-860.0,20.0,-0.96,Thursday,LND,0.0,-4.4,10.116666666666667,3,129945.63,130805.63,6.507211142945923,0.0,2025-10-22 08:59:00,2948.0,1,129945.62999999995,191043.06999999995
GBPUSD,SELL,1.29621,1.29422,2025-10-24 10:07:00,1.29581,2025-10-24 10:07:00,1.29621,-800.0,20.0,-0.9,Thursday,LND,0.0,-4.0,10.116666666666667,4,129145.63,129945.63,7.121892624293985,0.0,2025-10-24 10:07:00,0.0,1,129145.62999999995,191043.06999999995
GBPUSD,SELL,1.29621,1.29422,2025-10-24 10:07:00,1.29581,2025-10-24 10:07:00,1.29621,-880.0,20.0,-0.98,Thursday,LND,0.0,-4.4,10.116666666666667,5,128265.63,129145.63,7.693689351129391,0.0,2025-10-24 10:07:00,0.0,1,128265.62999999995,191043.06999999995
GBPUSD,BUY,1.29727,1.29825,2025-10-25 09:38:00,1.29757,2025-10-25 09:38:00,1.29727,-620.0,20.0,-0.72,Friday,LND,0.0,-3.1,9.633333333333333,6,127645.63,128265.63,8.322665750648339,0.0,2025-10-24 10:07:00,1411.0,1,127645.62999999995,191043.06999999995
GBPUSD,BUY,1.29727,1.29825,2025-10-25 09:38:00,1.29757,2025-10-25 09:38:00,1.29727,-600.0,20.0,-0.7,Friday,LND,0.0,-3.0,9.633333333333333,7,127045.63,127645.63,8.765808213945778,0.0,2025-10-25 09:38:00,0.0,1,127045.62999999995,191043.06999999995
GBPUSD,BUY,1.29727,1.29825,2025-10-25 09:38:00,1.29757,2025-10-25 09:38:00,1.29727,-540.0,20.0,-0.64,Friday,LND,0.0,-2.6,9.633333333333333,8,126505.63,127045.63,9.194655759072335,0.0,2025-10-25 09:38:00,0.0,1,126505.62999999995,191043.06999999995
